2,2013-01-09 10:40:00,277
2,2013-01-09 10:40:00,277
2,2013-01-09 10:50:00,264
2,2013-01-09 11:00:00,264
2,2013-01-09 11:00:00,264
2,2013-01-09 11:10:00,264
2,2013-01-09 11:50:00,311
2,2013-01-09 11:50:00,319
2,2013-01-09 12:20:00,419
2,2013-01-09 12:50:00,407
2,2013-01-09 13:40:00,413
2,2013-01-09 13:50:00,413
2,2013-01-09 14:10:00,413
2,2013-01-09 14:30:00,406
2,2013-01-09 14:40:00,406
2,2013-01-09 15:00:00,406
2,2013-01-09 16:00:00,406
2,2013-01-09 16:00:00,406
2,2013-01-09 16:00:00,406
2,2013-01-09 16:00:00,406
2,2013-01-09 16:50:00,435
2,2013-01-09 20:00:00,413
2,2013-01-09 20:40:00,407
2,2013-01-09 21:10:00,355
2,2013-01-09 21:30:00,292
2,2013-01-09 21:30:00,292
2,2013-01-09 21:30:00,292
2,2013-01-09 22:20:00,272
2,2013-01-10 09:40:00,272
2,2013-01-10 10:10:00,272
2,2013-01-10 10:10:00,272
2,2013-01-10 10:20:00,272
2,2013-01-10 10:30:00,277
2,2013-01-10 10:30:00,277
2,2013-01-10 10:40:00,277
2,2013-01-10 10:50:00,264
2,2013-01-10 10:50:00,277
2,2013-01-10 10:50:00,277
2,2013-01-10 11:00:00,264
2,2013-01-10 11:00:00,264
2,2013-01-10 11:00:00,264
2,2013-01-10 11:20:00,264
2,2013-01-10 12:30:00,419
2,2013-01-10 12:50:00,413
2,2013-01-10 12:50:00,412
2,2013-01-10 13:00:00,413
2,2013-01-10 13:00:00,413
2,2013-01-10 13:10:00,413
2,2013-01-10 13:20:00,413
2,2013-01-10 13:30:00,406
2,2013-01-10 13:40:00,406
2,2013-01-10 13:40:00,406
2,2013-01-10 16:20:00,406
2,2013-01-10 17:10:00,406
2,2013-01-10 17:40:00,406
2,2013-01-10 17:50:00,412
2,2013-01-10 18:00:00,420
2,2013-01-10 18:20:00,408
2,2013-01-10 19:30:00,408
2,2013-01-10 19:30:00,416
2,2013-01-10 19:30:00,419
2,2013-01-10 19:50:00,416
2,2013-01-10 19:50:00,416
2,2013-01-10 19:50:00,416
2,2013-01-10 20:00:00,416
2,2013-01-10 20:00:00,417
2,2013-01-10 20:00:00,417
2,2013-01-10 20:00:00,419
2,2013-01-10 21:00:00,407
2,2013-01-10 21:40:00,413
2,2013-01-10 22:20:00,413
2,2013-01-10 22:20:00,413
2,2013-01-10 22:40:00,413
2,2013-01-10 22:40:00,413
2,2013-01-10 22:40:00,413
2,2013-01-10 22:50:00,412
2,2013-01-10 22:50:00,420
2,2013-01-10 22:50:00,420
2,2013-01-11 07:00:00,277
2,2013-01-11 07:30:00,408
2,2013-01-11 07:30:00,394
2,2013-01-11 07:40:00,408
2,2013-01-11 09:40:00,475
2,2013-01-11 10:00:00,471
2,2013-01-11 10:10:00,471
2,2013-01-11 10:10:00,480
2,2013-01-11 10:20:00,460
2,2013-01-11 10:20:00,460
2,2013-01-11 10:30:00,471
2,2013-01-11 10:40:00,471
2,2013-01-11 10:40:00,471
2,2013-01-11 10:40:00,471
2,2013-01-11 10:50:00,471
2,2013-01-11 11:10:00,473
2,2013-01-11 11:20:00,475
2,2013-01-11 11:20:00,475
2,2013-01-11 11:20:00,475
2,2013-01-11 11:30:00,475
2,2013-01-11 11:40:00,475
2,2013-01-11 12:10:00,473
2,2013-01-11 12:30:00,475
2,2013-01-11 12:40:00,475
2,2013-01-11 13:20:00,467
2,2013-01-11 13:40:00,475
2,2013-01-11 13:50:00,475
2,2013-01-11 13:50:00,472
2,2013-01-11 14:20:00,472
2,2013-01-11 14:20:00,475
2,2013-01-11 15:00:00,475
2,2013-01-11 15:40:00,480
2,2013-01-11 15:40:00,475
2,2013-01-11 16:30:00,475
2,2013-01-11 16:50:00,476
2,2013-01-11 17:30:00,471
2,2013-01-11 17:30:00,471
2,2013-01-11 17:30:00,460
2,2013-01-11 17:40:00,471
2,2013-01-11 19:20:00,446
2,2013-01-11 19:40:00,408
2,2013-01-11 20:20:00,319
2,2013-01-11 20:40:00,319
2,2013-01-11 20:40:00,305
2,2013-01-11 20:50:00,292
2,2013-01-11 21:20:00,243
2,2013-01-11 21:30:00,243
2,2013-01-11 21:30:00,243
2,2013-01-11 22:00:00,243
2,2013-01-11 22:00:00,243
2,2013-01-11 22:00:00,243
2,2013-01-11 22:10:00,243
2,2013-01-11 22:30:00,243
2,2013-01-11 22:30:00,243
2,2013-01-11 23:20:00,243
2,2013-01-12 01:20:00,272
2,2013-01-12 07:00:00,264
2,2013-01-12 07:20:00,408
2,2013-01-12 07:50:00,473
2,2013-01-12 08:00:00,475
2,2013-01-12 08:10:00,475
2,2013-01-12 08:10:00,475
2,2013-01-12 08:10:00,475
2,2013-01-12 08:10:00,475
2,2013-01-12 08:20:00,475
2,2013-01-12 09:30:00,475
2,2013-01-12 10:00:00,475
2,2013-01-12 10:10:00,475
2,2013-01-12 10:10:00,473
2,2013-01-12 11:20:00,475
2,2013-01-12 12:10:00,475
2,2013-01-12 12:30:00,475
2,2013-01-12 13:00:00,472
2,2013-01-12 15:00:00,477
2,2013-01-12 16:00:00,454
2,2013-01-12 16:00:00,454
2,2013-01-12 16:30:00,475
2,2013-01-12 16:50:00,473
2,2013-01-12 18:40:00,426
2,2013-01-12 18:40:00,420
2,2013-01-12 19:20:00,412
2,2013-01-12 19:40:00,413
2,2013-01-12 19:50:00,412
2,2013-01-12 20:20:00,420
2,2013-01-12 20:20:00,420
2,2013-01-12 20:20:00,420
2,2013-01-12 20:20:00,420
2,2013-01-12 20:40:00,386
2,2013-01-12 20:50:00,333
2,2013-01-12 20:50:00,333
2,2013-01-12 20:50:00,333
2,2013-01-12 21:00:00,333
2,2013-01-12 21:40:00,269
2,2013-01-13 09:20:00,272
2,2013-01-13 11:30:00,269
2,2013-01-13 11:40:00,209
2,2013-01-13 12:10:00,272
2,2013-01-13 13:10:00,272
2,2013-01-13 15:10:00,269
2,2013-01-13 16:00:00,272
2,2013-01-13 17:00:00,260
2,2013-01-13 17:50:00,260
2,2013-01-13 19:30:00,279
2,2013-01-13 20:10:00,279
2,2013-01-13 20:10:00,279
2,2013-01-13 20:20:00,279
2,2013-01-13 20:50:00,279
2,2013-01-13 21:10:00,290
2,2013-01-14 00:20:00,272
2,2013-01-14 06:50:00,272
2,2013-01-14 07:00:00,272
2,2013-01-14 07:40:00,355
2,2013-01-14 08:20:00,457
2,2013-01-14 08:30:00,475
2,2013-01-14 09:40:00,475
2,2013-01-14 10:00:00,480
2,2013-01-14 10:30:00,475
2,2013-01-14 11:20:00,471
2,2013-01-14 11:40:00,475
2,2013-01-14 11:40:00,473
2,2013-01-14 11:40:00,473
2,2013-01-14 12:00:00,473
2,2013-01-14 12:10:00,473
2,2013-01-14 12:10:00,473
2,2013-01-14 13:00:00,471
2,2013-01-14 13:10:00,471
2,2013-01-14 13:10:00,475
2,2013-01-14 13:20:00,475
2,2013-01-14 13:40:00,473
2,2013-01-14 14:40:00,475
2,2013-01-14 15:40:00,467
2,2013-01-14 15:40:00,470
2,2013-01-14 16:00:00,475
2,2013-01-14 16:00:00,475
2,2013-01-14 16:00:00,475
2,2013-01-14 17:50:00,477
2,2013-01-14 18:20:00,477
2,2013-01-14 18:30:00,477
2,2013-01-14 18:30:00,477
2,2013-01-14 18:50:00,477
2,2013-01-14 18:50:00,479
2,2013-01-14 20:10:00,429
2,2013-01-14 22:30:00,292
2,2013-01-14 22:50:00,272
2,2013-01-15 10:20:00,475
2,2013-01-15 10:20:00,475
2,2013-01-15 10:40:00,475
2,2013-01-15 10:40:00,475
2,2013-01-15 10:50:00,473
2,2013-01-15 12:00:00,475
2,2013-01-15 13:10:00,473
2,2013-01-15 14:20:00,471
2,2013-01-15 14:20:00,467
2,2013-01-15 14:30:00,471
2,2013-01-15 14:40:00,471
2,2013-01-15 14:40:00,460
2,2013-01-15 14:50:00,471
2,2013-01-15 15:50:00,475
2,2013-01-15 17:20:00,475
2,2013-01-15 19:30:00,475
2,2013-01-15 19:30:00,475
2,2013-01-15 20:00:00,415
2,2013-01-15 20:50:00,331
2,2013-01-15 21:10:00,288
2,2013-01-16 07:40:00,475
2,2013-01-16 09:40:00,468
2,2013-01-16 09:50:00,471
2,2013-01-16 12:00:00,319
2,2013-01-16 12:10:00,319
2,2013-01-16 12:10:00,319
2,2013-01-16 12:50:00,464
2,2013-01-16 13:50:00,475
2,2013-01-16 13:50:00,475
2,2013-01-16 13:50:00,473
2,2013-01-16 14:00:00,475
2,2013-01-16 14:40:00,471
2,2013-01-16 15:30:00,475
2,2013-01-16 15:30:00,474
2,2013-01-16 15:40:00,476
2,2013-01-16 15:50:00,471
2,2013-01-16 16:00:00,471
2,2013-01-16 16:00:00,480
2,2013-01-16 16:00:00,480
2,2013-01-16 16:20:00,471
2,2013-01-16 17:20:00,475
2,2013-01-16 17:20:00,475
2,2013-01-16 17:50:00,475
2,2013-01-16 17:50:00,475
2,2013-01-16 19:10:00,464
2,2013-01-16 19:30:00,423
2,2013-01-16 20:20:00,292
2,2013-01-16 20:40:00,272
2,2013-01-16 22:50:00,272
2,2013-01-17 07:50:00,475
2,2013-01-17 09:30:00,475
2,2013-01-17 09:40:00,475
2,2013-01-17 09:40:00,475
2,2013-01-17 09:40:00,475
2,2013-01-17 11:50:00,475
2,2013-01-17 11:50:00,475
2,2013-01-17 12:00:00,475
2,2013-01-17 12:30:00,475
2,2013-01-17 13:00:00,475
2,2013-01-17 13:00:00,473
2,2013-01-17 13:10:00,475
2,2013-01-17 13:10:00,475
2,2013-01-17 13:20:00,475
2,2013-01-17 13:20:00,475
2,2013-01-17 13:20:00,475
2,2013-01-17 13:20:00,475
2,2013-01-17 13:30:00,475
2,2013-01-17 14:00:00,475
2,2013-01-17 14:10:00,475
2,2013-01-17 14:20:00,475
2,2013-01-17 15:20:00,475
2,2013-01-17 15:40:00,475
2,2013-01-17 16:30:00,473
2,2013-01-17 16:50:00,475
2,2013-01-17 17:10:00,475
2,2013-01-17 17:20:00,475
2,2013-01-17 17:20:00,475
2,2013-01-17 17:40:00,475
2,2013-01-17 17:50:00,475
2,2013-01-17 18:30:00,475
2,2013-01-17 19:00:00,443
2,2013-01-17 19:00:00,448
2,2013-01-17 19:40:00,419
2,2013-01-17 19:40:00,416
2,2013-01-17 20:10:00,302
2,2013-01-17 21:40:00,272
2,2013-01-18 07:20:00,464
2,2013-01-18 07:40:00,475
2,2013-01-18 07:40:00,475
2,2013-01-18 08:00:00,475
2,2013-01-18 08:20:00,475
2,2013-01-18 08:40:00,474
2,2013-01-18 09:10:00,474
2,2013-01-18 09:10:00,476
2,2013-01-18 09:40:00,475
2,2013-01-18 09:50:00,475
2,2013-01-18 10:10:00,473
2,2013-01-18 10:40:00,475
2,2013-01-18 11:50:00,476
2,2013-01-18 11:50:00,475
2,2013-01-18 12:00:00,476
2,2013-01-18 12:20:00,475
2,2013-01-18 13:00:00,475
2,2013-01-18 13:00:00,475
2,2013-01-18 13:30:00,475
2,2013-01-18 13:40:00,475
2,2013-01-18 13:40:00,475
2,2013-01-18 14:30:00,475
2,2013-01-18 14:30:00,475
2,2013-01-18 14:40:00,475
2,2013-01-18 14:50:00,475
2,2013-01-18 16:00:00,470
2,2013-01-18 16:20:00,470
2,2013-01-18 17:00:00,475
2,2013-01-18 17:00:00,475
2,2013-01-18 17:20:00,475
2,2013-01-18 17:30:00,475
2,2013-01-18 19:50:00,347
2,2013-01-18 19:50:00,319
2,2013-01-19 07:40:00,475
2,2013-01-19 08:30:00,478
2,2013-01-19 08:40:00,476
2,2013-01-19 09:20:00,475
2,2013-01-19 10:20:00,475
2,2013-01-19 10:20:00,473
2,2013-01-19 12:00:00,475
2,2013-01-19 12:00:00,475
2,2013-01-19 12:10:00,475
2,2013-01-19 12:10:00,475
2,2013-01-19 12:20:00,475
2,2013-01-19 13:00:00,476
2,2013-01-19 13:20:00,476
2,2013-01-19 13:20:00,475
2,2013-01-19 13:30:00,473
2,2013-01-19 13:40:00,473
2,2013-01-19 13:40:00,473
2,2013-01-19 13:40:00,475
2,2013-01-19 13:40:00,474
2,2013-01-19 13:40:00,474
2,2013-01-19 14:30:00,475
2,2013-01-19 14:30:00,475
2,2013-01-19 14:40:00,476
2,2013-01-19 14:50:00,475
2,2013-01-19 15:40:00,476
2,2013-01-19 15:50:00,474
2,2013-01-19 16:10:00,475
2,2013-01-19 16:10:00,475
2,2013-01-19 16:50:00,475
2,2013-01-19 17:10:00,475
2,2013-01-19 17:10:00,475
2,2013-01-19 17:10:00,475
2,2013-01-19 17:10:00,475
2,2013-01-19 18:10:00,416
2,2013-01-19 19:30:00,413
2,2013-01-19 19:30:00,413
2,2013-01-19 20:30:00,408
2,2013-01-19 20:30:00,408
2,2013-01-19 22:20:00,264
2,2013-01-19 22:30:00,264
2,2013-01-19 22:40:00,269
2,2013-01-20 11:20:00,314
2,2013-01-20 13:10:00,272
2,2013-01-20 14:20:00,272
2,2013-01-20 16:00:00,272
2,2013-01-20 16:00:00,272
2,2013-01-20 19:30:00,279
2,2013-01-20 19:30:00,269
2,2013-01-20 20:30:00,186
2,2013-01-20 21:40:00,279
2,2013-01-20 23:20:00,272
3,2013-01-07 11:10:00,1123
3,2013-01-12 08:50:00,1122
3,2013-01-12 08:50:00,1122
3,2013-01-12 20:00:00,1123
3,2013-01-12 20:10:00,1123
3,2013-01-12 20:10:00,1123
3,2013-01-12 20:10:00,1123
3,2013-01-12 21:10:00,1122
3,2013-01-12 21:20:00,1122
3,2013-01-12 21:30:00,1122
3,2013-01-12 21:50:00,1122
3,2013-01-13 08:40:00,1122
3,2013-01-13 08:50:00,1122
3,2013-01-13 09:20:00,1122
3,2013-01-13 09:30:00,1122
3,2013-01-13 19:40:00,1123
3,2013-01-13 19:50:00,1123
3,2013-01-13 21:40:00,1123
3,2013-01-13 21:40:00,1123
3,2013-01-13 21:40:00,1122
3,2013-01-13 21:40:00,1122
3,2013-01-13 21:50:00,1123
3,2013-01-14 10:40:00,1122
3,2013-01-14 10:50:00,1122
3,2013-01-14 13:20:00,1122
3,2013-01-14 13:20:00,1122
3,2013-01-14 13:20:00,1122
3,2013-01-14 13:30:00,1122
3,2013-01-14 15:10:00,1122
3,2013-01-14 15:10:00,1123
3,2013-01-14 18:00:00,1122
3,2013-01-14 20:50:00,1123
3,2013-01-15 19:50:00,1123
3,2013-01-15 20:40:00,1123
3,2013-01-15 21:00:00,1123
3,2013-01-15 21:00:00,1123
3,2013-01-15 21:00:00,1122
3,2013-01-15 21:10:00,1123
3,2013-01-15 21:40:00,1123
3,2013-01-15 22:00:00,1122
3,2013-01-15 22:00:00,1122
3,2013-01-15 23:00:00,1123
3,2013-01-16 07:20:00,1123
3,2013-01-16 09:10:00,1122
3,2013-01-16 09:30:00,1122
3,2013-01-16 12:50:00,1122
3,2013-01-16 16:10:00,1122
3,2013-01-16 17:30:00,1123
3,2013-01-16 17:40:00,1123
3,2013-01-16 18:10:00,1123
3,2013-01-16 18:40:00,1122
3,2013-01-16 19:20:00,1123
3,2013-01-16 20:30:00,1122
3,2013-01-16 21:30:00,1122
3,2013-01-16 21:30:00,1122
3,2013-01-16 23:30:00,1122
3,2013-01-17 15:50:00,1122
3,2013-01-17 16:00:00,1122
3,2013-01-17 16:10:00,1122
3,2013-01-17 17:50:00,1122
3,2013-01-17 18:10:00,1122
3,2013-01-17 18:10:00,1122
3,2013-01-17 19:20:00,1123
3,2013-01-17 19:20:00,1122
3,2013-01-17 19:40:00,1122
3,2013-01-17 19:50:00,1123
3,2013-01-18 12:40:00,1122
3,2013-01-18 17:00:00,1122
3,2013-01-18 17:30:00,1122
3,2013-01-18 17:40:00,1122
3,2013-01-18 19:10:00,1122
3,2013-01-18 20:20:00,1122
3,2013-01-18 20:30:00,1122
3,2013-01-18 21:10:00,1123
3,2013-01-18 21:30:00,1122
3,2013-01-18 22:00:00,1122
3,2013-01-18 22:00:00,1122
3,2013-01-19 16:30:00,1122
3,2013-01-19 16:40:00,1123
3,2013-01-19 17:20:00,1122
3,2013-01-19 20:00:00,1122
3,2013-01-19 21:40:00,1122
3,2013-01-19 22:00:00,1123
3,2013-01-20 09:00:00,1122
3,2013-01-20 09:10:00,1123
3,2013-01-20 09:10:00,1123
3,2013-01-20 09:30:00,1122
3,2013-01-20 09:30:00,1122
3,2013-01-20 10:00:00,1122
3,2013-01-20 11:00:00,1122
3,2013-01-20 11:00:00,1122
4,2013-01-09 18:50:00,1492
4,2013-01-09 19:00:00,1492
4,2013-01-09 19:00:00,1492
4,2013-01-09 19:20:00,1492
4,2013-01-09 19:50:00,1508
4,2013-01-12 12:40:00,1492
4,2013-01-12 12:50:00,1492
4,2013-01-12 17:30:00,1492
4,2013-01-12 17:30:00,1492
4,2013-01-12 17:30:00,1492
4,2013-01-12 19:20:00,1492
4,2013-01-13 10:10:00,1492
4,2013-01-13 10:20:00,1492
4,2013-01-13 11:50:00,1492
4,2013-01-13 12:50:00,1492
4,2013-01-13 13:40:00,1492
4,2013-01-13 13:40:00,1492
4,2013-01-13 13:50:00,1492
4,2013-01-13 14:00:00,1492
4,2013-01-13 14:20:00,1492
4,2013-01-13 16:30:00,1492
4,2013-01-14 09:20:00,1478
4,2013-01-14 13:40:00,1476
4,2013-01-14 19:00:00,1492
4,2013-01-14 19:20:00,1492
4,2013-01-14 19:20:00,1492
4,2013-01-15 12:40:00,1477
4,2013-01-15 19:40:00,1492
4,2013-01-15 21:20:00,1492
4,2013-01-16 08:40:00,1492
4,2013-01-16 08:50:00,1492
4,2013-01-16 09:40:00,1492
4,2013-01-16 11:10:00,1492
4,2013-01-16 16:10:00,1492
4,2013-01-16 20:00:00,1492
4,2013-01-16 20:00:00,1492
4,2013-01-16 20:10:00,1492
4,2013-01-16 20:10:00,1492
4,2013-01-16 20:10:00,1492
4,2013-01-16 20:50:00,1492
4,2013-01-17 13:10:00,1492
4,2013-01-18 11:50:00,1492
4,2013-01-18 13:20:00,1492
4,2013-01-18 20:10:00,1492
4,2013-01-19 14:40:00,1492
4,2013-01-19 14:40:00,1492
4,2013-01-19 14:40:00,1492
4,2013-01-20 08:20:00,1492
5,2013-01-07 11:20:00,437
5,2013-01-07 11:30:00,442
5,2013-01-07 11:30:00,442
5,2013-01-07 11:30:00,442
5,2013-01-07 11:30:00,442
5,2013-01-07 11:40:00,442
5,2013-01-07 12:40:00,440
5,2013-01-07 12:40:00,442
5,2013-01-07 17:00:00,442
5,2013-01-07 17:10:00,442
5,2013-01-07 17:50:00,442
5,2013-01-07 17:50:00,442
5,2013-01-07 19:50:00,440
5,2013-01-07 20:10:00,442
5,2013-01-07 20:30:00,449
5,2013-01-07 22:30:00,442
5,2013-01-08 02:00:00,442
5,2013-01-08 02:00:00,442
5,2013-01-08 02:00:00,442
5,2013-01-08 20:10:00,440
5,2013-01-08 20:30:00,442
5,2013-01-09 08:30:00,442
5,2013-01-09 09:20:00,442
5,2013-01-09 13:30:00,442
5,2013-01-09 13:30:00,442
5,2013-01-09 13:40:00,442
5,2013-01-09 13:40:00,442
5,2013-01-09 14:00:00,440
5,2013-01-09 14:30:00,440
5,2013-01-09 14:30:00,442
5,2013-01-09 17:00:00,442
5,2013-01-09 17:50:00,442
5,2013-01-09 19:00:00,442
5,2013-01-10 00:00:00,437
5,2013-01-10 00:10:00,442
5,2013-01-10 10:00:00,442
5,2013-01-10 10:00:00,442
5,2013-01-10 12:20:00,440
5,2013-01-10 12:30:00,442
5,2013-01-10 12:40:00,442
5,2013-01-10 13:00:00,442
5,2013-01-10 13:00:00,442
5,2013-01-10 13:00:00,440
5,2013-01-10 13:10:00,442
5,2013-01-10 13:10:00,442
5,2013-01-10 14:30:00,442
5,2013-01-10 19:30:00,442
5,2013-01-10 20:20:00,440
5,2013-01-10 21:50:00,442
5,2013-01-11 10:50:00,442
5,2013-01-11 12:30:00,442
5,2013-01-11 13:00:00,443
5,2013-01-11 13:10:00,442
5,2013-01-11 13:30:00,442
5,2013-01-11 13:50:00,442
5,2013-01-11 18:50:00,442
5,2013-01-11 19:20:00,442
5,2013-01-11 19:30:00,442
5,2013-01-11 21:00:00,440
5,2013-01-11 22:10:00,442
5,2013-01-11 22:20:00,440
5,2013-01-11 23:30:00,442
5,2013-01-12 14:50:00,442
5,2013-01-12 15:20:00,440
5,2013-01-12 15:50:00,440
5,2013-01-12 16:20:00,440
5,2013-01-12 16:20:00,442
5,2013-01-12 19:10:00,442
5,2013-01-12 19:50:00,442
5,2013-01-12 21:30:00,437
5,2013-01-12 21:30:00,437
5,2013-01-12 21:40:00,442
5,2013-01-12 23:10:00,442
5,2013-01-12 23:10:00,442
5,2013-01-13 00:20:00,437
5,2013-01-13 01:50:00,443
5,2013-01-13 02:30:00,443
5,2013-01-13 12:30:00,442
5,2013-01-13 12:40:00,442
5,2013-01-13 15:40:00,442
5,2013-01-13 20:40:00,437
5,2013-01-13 21:10:00,440
5,2013-01-13 21:10:00,440
5,2013-01-13 21:30:00,442
5,2013-01-13 21:40:00,442
5,2013-01-13 21:40:00,440
5,2013-01-14 10:50:00,442
5,2013-01-14 14:10:00,440
5,2013-01-14 14:10:00,440
5,2013-01-14 14:10:00,440
5,2013-01-14 14:20:00,442
5,2013-01-14 15:10:00,442
5,2013-01-14 15:30:00,442
5,2013-01-14 21:40:00,440
5,2013-01-14 21:40:00,442
5,2013-01-15 09:00:00,442
5,2013-01-15 11:00:00,442
5,2013-01-15 16:40:00,437
5,2013-01-15 19:50:00,442
5,2013-01-15 19:50:00,442
5,2013-01-15 19:50:00,442
5,2013-01-15 19:50:00,442
5,2013-01-15 20:00:00,440
5,2013-01-15 20:00:00,440
5,2013-01-15 20:00:00,442
5,2013-01-15 20:00:00,442
5,2013-01-15 20:00:00,442
5,2013-01-15 20:10:00,442
5,2013-01-15 20:10:00,442
5,2013-01-15 20:50:00,440
